dokument_uid,dokument_titel,dokument_geschaeftstitel_deutsch,dokument_geschaeftstitel_franz,dokument_typ_deutsch,dokument_typ_franz,dokument_ziel_publikation,dokument_url,dokument_geschaeft_uid,dokument_session_uid,Übersicht vom_x,geschaeft_uid,geschaeft_nr,geschaeft_titel_deutsch,geschaeft_titel_franz,geschaeft_typ_deutsch,geschaeft_typ_franz,geschaeft_vorstoss_nummer,geschaeft_federfuehrung_name_deutsch,geschaeft_federfuehrung_name_franz,geschaeft_federfuehrung_kuerzel_deutsch,geschaeft_federfuehrung_kuerzel_franz,geschaeft_vorberatende_kommission_uid,geschaeft_vorberatende_kommission_deutsch,geschaeft_vorberatende_kommission_franz,geschaeft_vorstoss_hauptvorstoesser_uid,geschaeft_vorstoss_hauptvorstoesser_vorname,geschaeft_vorstoss_hauptvorstoesser_name,geschaeft_vorstoss_mitvorstoesser_namen_liste,geschaeft_vorstoss_weitere_mitunterzeichner_anzahl,geschaeft_vorstoss_kommission_uid,geschaeft_vorstoss_kommission_name_deutsch,geschaeft_vorstoss_kommission_name_franz,geschaeft_vorstoss_fraktion_name_deutsch,geschaeft_vorstoss_fraktion_name_franz,geschaeft_vorstoss_eingereicht_datum,geschaeft_vorstoss_zurueckgezogen_datum,geschaeft_vorstoss_dringlichkeit_beantragt,geschaeft_vorstoss_dringlichkeit_gewaehrt,geschaeft_vorstoss_zurueckweisung_datum,geschaeft_referendumsart_deutsch,geschaeft_referendumsart_franz,geschaeft_letzte_behandlung_datum,geschaeft_letzte_behandlung_uhrzeit,geschaeft_beschluss_deutsch,geschaeft_beschluss_franz,geschaeft_beschlussdetail_deutsch,geschaeft_beschlussdetail_franz,Übersicht vom_y
45ad7575d0f945cca89ba86199ea5900,Vorstoss-de,Faire Festsetzung der amtlichen Werte,Equité dans la fixation des valeurs officielles,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/45ad7575d0f945cca89ba86199ea5900-332.pdf,395c13ed194a4bd491db49c7b32d9ca6,,2025-05-16 13:30,395c13ed194a4bd491db49c7b32d9ca6,2020.RRGR.378,Faire Festsetzung der amtlichen Werte,Equité dans la fixation des valeurs officielles,Motion,Motion,284-2020,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,c2a1d34af2da4d9a9010abb9f27e486b,Jakob,Schwarz,Matthias Matti;Thomas Knutti;Hans Schär,0.0,,,,,,2020-11-23,,J,J,,,,2021-03-16,13.00–16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (114 Ja, 25 Nein, 15 Enthaltungen)Ziffer 2: Annahme (134 Ja, 10 Nein, 10 Enthaltungen)Ziffer 3: Annahme (121 Ja, 23 Nein, 8 Enthaltungen)Ziffer 4: Annahme (128 Ja, 15 Nein, 10 Enthaltungen)","Chiffre 1 : adoption (114 Oui, 25 Non, 15 Abstentions)Chiffre 2 : adoption  (134 Oui, 10 Non, 10 Abstentions)Chiffre 3 : adoption (121 Oui, 23 Non, 8 Abstentions)Chiffre 4 : adoption (128 Oui, 15 Non, 10 Abstentions)",2025-05-16 13:00
ba570e5fcc364c7e92b7197cbe082d35,Vorstoss-fr,Faire Festsetzung der amtlichen Werte,Equité dans la fixation des valeurs officielles,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/ba570e5fcc364c7e92b7197cbe082d35-332.pdf,395c13ed194a4bd491db49c7b32d9ca6,,2025-05-16 13:30,395c13ed194a4bd491db49c7b32d9ca6,2020.RRGR.378,Faire Festsetzung der amtlichen Werte,Equité dans la fixation des valeurs officielles,Motion,Motion,284-2020,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,c2a1d34af2da4d9a9010abb9f27e486b,Jakob,Schwarz,Matthias Matti;Thomas Knutti;Hans Schär,0.0,,,,,,2020-11-23,,J,J,,,,2021-03-16,13.00–16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (114 Ja, 25 Nein, 15 Enthaltungen)Ziffer 2: Annahme (134 Ja, 10 Nein, 10 Enthaltungen)Ziffer 3: Annahme (121 Ja, 23 Nein, 8 Enthaltungen)Ziffer 4: Annahme (128 Ja, 15 Nein, 10 Enthaltungen)","Chiffre 1 : adoption (114 Oui, 25 Non, 15 Abstentions)Chiffre 2 : adoption  (134 Oui, 10 Non, 10 Abstentions)Chiffre 3 : adoption (121 Oui, 23 Non, 8 Abstentions)Chiffre 4 : adoption (128 Oui, 15 Non, 10 Abstentions)",2025-05-16 13:00
f7d7137d0f4a43ddbe2abd9611393d5c,Vorstoss-de,Keine sinnlosen und verkehrsbehindernden Tempo-30-Zonen auf Kantonsstrassen,Pas de zones 30 absurdes qui entravent la circulation sur les routes du canton,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/f7d7137d0f4a43ddbe2abd9611393d5c-332.pdf,e145cc5083ac4054bdc2ef7b888c4bb2,,2025-05-16 13:30,e145cc5083ac4054bdc2ef7b888c4bb2,2022.RRGR.394,Keine sinnlosen und verkehrsbehindernden Tempo-30-Zonen auf Kantonsstrassen,Pas de zones 30 absurdes qui entravent la circulation sur les routes du canton,Motion,Motion,254-2022,BVD Bau- und Verkehrsdirektion,DTT Direction des travaux publics et des transports,BVD,DTT,,,,c90f10805e1645b9a461aa406a09a4d9,Thomas,Knutti,Dominik Blatti;Anne Speiser-Niess;Hans Schär;Matthias Matti;Andrea Gschwend-Pieren,0.0,,,,,,2022-11-29,,N,,,,,2023-06-08,09.00–11.45,Punktweise beschlossen,Vote point par point,"Ziffer 1: Ablehnung (65 Ja, 67 Nein, 0 Enthaltungen)Ziffer 2: zurückgezogen","Chiffre 1 : rejet (65 oui, 67 non, 0 abstentions)Chiffre 2 : retiré",2025-05-16 13:00
2f1d6184caaa419896d223779049cd7f,Vorstoss-fr,Keine sinnlosen und verkehrsbehindernden Tempo-30-Zonen auf Kantonsstrassen,Pas de zones 30 absurdes qui entravent la circulation sur les routes du canton,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/2f1d6184caaa419896d223779049cd7f-332.pdf,e145cc5083ac4054bdc2ef7b888c4bb2,,2025-05-16 13:30,e145cc5083ac4054bdc2ef7b888c4bb2,2022.RRGR.394,Keine sinnlosen und verkehrsbehindernden Tempo-30-Zonen auf Kantonsstrassen,Pas de zones 30 absurdes qui entravent la circulation sur les routes du canton,Motion,Motion,254-2022,BVD Bau- und Verkehrsdirektion,DTT Direction des travaux publics et des transports,BVD,DTT,,,,c90f10805e1645b9a461aa406a09a4d9,Thomas,Knutti,Dominik Blatti;Anne Speiser-Niess;Hans Schär;Matthias Matti;Andrea Gschwend-Pieren,0.0,,,,,,2022-11-29,,N,,,,,2023-06-08,09.00–11.45,Punktweise beschlossen,Vote point par point,"Ziffer 1: Ablehnung (65 Ja, 67 Nein, 0 Enthaltungen)Ziffer 2: zurückgezogen","Chiffre 1 : rejet (65 oui, 67 non, 0 abstentions)Chiffre 2 : retiré",2025-05-16 13:00
4ae84be5a086487798fa3c4bc4a0e14b,Vorstoss-de,Touristische Entwicklung in den Intensiverholungsgebieten nicht unnötig einschränken,Ne pas restreindre inutilement le développement touristique dans les zones destinées à la pratique intensive d’activités de détente,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/4ae84be5a086487798fa3c4bc4a0e14b-332.pdf,2fb3c7629e274843b84e7994aa9872e5,,2025-05-16 13:30,2fb3c7629e274843b84e7994aa9872e5,2023.RRGR.39,Touristische Entwicklung in den Intensiverholungsgebieten nicht unnötig einschränken,Ne pas restreindre inutilement le développement touristique dans les zones destinées à la pratique intensive d’activités de détente,Motion,Motion,017-2023,DIJ Direktion für Inneres und Justiz,DIJ Direction de l’intérieur et de la justice,DIJ,DIJ,,,,1d6fd81da0c944c4954fc4da45c67972,Matthias,Matti,Jakob Schwarz;Anne Speiser-Niess;Hans Schär,0.0,,,,,,2023-03-06,,J,N,,,,2023-11-29,09.00–11.45,Annahme,Adoption,,,2025-05-16 13:00
aeacaafcc35f49d5b1f5558f932f77fd,Vorstoss-fr,Touristische Entwicklung in den Intensiverholungsgebieten nicht unnötig einschränken,Ne pas restreindre inutilement le développement touristique dans les zones destinées à la pratique intensive d’activités de détente,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/aeacaafcc35f49d5b1f5558f932f77fd-332.pdf,2fb3c7629e274843b84e7994aa9872e5,,2025-05-16 13:30,2fb3c7629e274843b84e7994aa9872e5,2023.RRGR.39,Touristische Entwicklung in den Intensiverholungsgebieten nicht unnötig einschränken,Ne pas restreindre inutilement le développement touristique dans les zones destinées à la pratique intensive d’activités de détente,Motion,Motion,017-2023,DIJ Direktion für Inneres und Justiz,DIJ Direction de l’intérieur et de la justice,DIJ,DIJ,,,,1d6fd81da0c944c4954fc4da45c67972,Matthias,Matti,Jakob Schwarz;Anne Speiser-Niess;Hans Schär,0.0,,,,,,2023-03-06,,J,N,,,,2023-11-29,09.00–11.45,Annahme,Adoption,,,2025-05-16 13:00
50eac35eeba84177aaf4a594671fe525,Vorstoss-de,Mehr Spielraum und Sicherheit beim Bau von Bewirtschaftungswegen,Renforcer la marge de manœuvre et la sécurité lors de la construction de chemins d’exploitation,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/50eac35eeba84177aaf4a594671fe525-332.pdf,cdf2b79a21c847ec9e4c04f7c5b31c08,,2025-05-16 13:30,cdf2b79a21c847ec9e4c04f7c5b31c08,2023.RRGR.159,Mehr Spielraum und Sicherheit beim Bau von Bewirtschaftungswegen,Renforcer la marge de manœuvre et la sécurité lors de la construction de chemins d’exploitation,Motion,Motion,112-2023,DIJ Direktion für Inneres und Justiz,DIJ Direction de l’intérieur et de la justice,DIJ,DIJ,,,,c90f10805e1645b9a461aa406a09a4d9,Thomas,Knutti,Dominik Blatti;Barbara Josi;Sandra Hess;Matthias Matti;Patrick Freudiger,0.0,,,,,,2023-06-05,,J,J,,,,2023-09-05,13.30–16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (74 Ja, 69 Nein, 1 Enthaltung)Ziffer 2: Annahme ( 75 Ja, 67 Nein, 3 Enthaltungen)Ziffer 3: Annahme (73 Ja, 72 Nein, 2 Enthaltungen)","Chiffre 1 : adoption (74 oui, 69 non, 1 abstention)Chiffre 2 : adoption (75 oui, 67 non, 3 abstentions)Chiffre 3 : adoption (73 oui, 72 non, 2 abstentions)",2025-05-16 13:00
1c30b8916f5a42a79ff45de152d7e032,Vorstoss-fr,Mehr Spielraum und Sicherheit beim Bau von Bewirtschaftungswegen,Renforcer la marge de manœuvre et la sécurité lors de la construction de chemins d’exploitation,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/1c30b8916f5a42a79ff45de152d7e032-332.pdf,cdf2b79a21c847ec9e4c04f7c5b31c08,,2025-05-16 13:30,cdf2b79a21c847ec9e4c04f7c5b31c08,2023.RRGR.159,Mehr Spielraum und Sicherheit beim Bau von Bewirtschaftungswegen,Renforcer la marge de manœuvre et la sécurité lors de la construction de chemins d’exploitation,Motion,Motion,112-2023,DIJ Direktion für Inneres und Justiz,DIJ Direction de l’intérieur et de la justice,DIJ,DIJ,,,,c90f10805e1645b9a461aa406a09a4d9,Thomas,Knutti,Dominik Blatti;Barbara Josi;Sandra Hess;Matthias Matti;Patrick Freudiger,0.0,,,,,,2023-06-05,,J,J,,,,2023-09-05,13.30–16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (74 Ja, 69 Nein, 1 Enthaltung)Ziffer 2: Annahme ( 75 Ja, 67 Nein, 3 Enthaltungen)Ziffer 3: Annahme (73 Ja, 72 Nein, 2 Enthaltungen)","Chiffre 1 : adoption (74 oui, 69 non, 1 abstention)Chiffre 2 : adoption (75 oui, 67 non, 3 abstentions)Chiffre 3 : adoption (73 oui, 72 non, 2 abstentions)",2025-05-16 13:00
784418e7aa6c4bd8a2e580ed5a80df5d,Vorstoss-de,Dezentrale Ausbildungsinfrastruktur für Feuerwehr und Zivilschutz erhalten,Préserver l’infrastructure décentralisée pour la formation des sapeurs-pompiers et de la protection civile,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/784418e7aa6c4bd8a2e580ed5a80df5d-332.pdf,09c9e7cbac4e4fd59fd6c1ef1f493d3e,,2025-05-16 13:30,09c9e7cbac4e4fd59fd6c1ef1f493d3e,2023.RRGR.205,Dezentrale Ausbildungsinfrastruktur für Feuerwehr und Zivilschutz erhalten,Préserver l’infrastructure décentralisée pour la formation des sapeurs-pompiers et de la protection civile,Motion,Motion,155-2023,"WEU Wirtschafts-, Energie- und Umweltdirektion","DEEE Direction de l’économie, de l’énergie et de l’environnement",WEU,DEEE,,,,15f1b262c8554b8badd1be030d0ab101,Dominik,Blatti,Hans Schär;Thomas Knutti;Beat Bösiger;Tom Gerber;Matthias Matti,2.0,,,,,,2023-06-15,,J,J,,,,2023-11-30,09.00–11.45,Annahme als Postulat,Adoption sous forme de postulat,,,2025-05-16 13:00
f1355b8b6a3b4df4a63296d012bf1baf,Vorstoss-fr,Dezentrale Ausbildungsinfrastruktur für Feuerwehr und Zivilschutz erhalten,Préserver l’infrastructure décentralisée pour la formation des sapeurs-pompiers et de la protection civile,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/f1355b8b6a3b4df4a63296d012bf1baf-332.pdf,09c9e7cbac4e4fd59fd6c1ef1f493d3e,,2025-05-16 13:30,09c9e7cbac4e4fd59fd6c1ef1f493d3e,2023.RRGR.205,Dezentrale Ausbildungsinfrastruktur für Feuerwehr und Zivilschutz erhalten,Préserver l’infrastructure décentralisée pour la formation des sapeurs-pompiers et de la protection civile,Motion,Motion,155-2023,"WEU Wirtschafts-, Energie- und Umweltdirektion","DEEE Direction de l’économie, de l’énergie et de l’environnement",WEU,DEEE,,,,15f1b262c8554b8badd1be030d0ab101,Dominik,Blatti,Hans Schär;Thomas Knutti;Beat Bösiger;Tom Gerber;Matthias Matti,2.0,,,,,,2023-06-15,,J,J,,,,2023-11-30,09.00–11.45,Annahme als Postulat,Adoption sous forme de postulat,,,2025-05-16 13:00
a7ac34d4e60e433787d53ce6dcb06c77,Vorstoss-de,Bekämpfung der Asiatischen Hornisse (Vespa velutina nigrithorax),Lutte contre le frelon asiatique (vespa velutina nigrithorax),Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/a7ac34d4e60e433787d53ce6dcb06c77-332.pdf,d375eae3e9a84f5498cae7407f55da98,,2025-05-16 13:30,d375eae3e9a84f5498cae7407f55da98,2023.RRGR.331,Bekämpfung der Asiatischen Hornisse (Vespa velutina nigrithorax),Lutte contre le frelon asiatique (vespa velutina nigrithorax),Motion,Motion,241-2023,"WEU Wirtschafts-, Energie- und Umweltdirektion","DEEE Direction de l’économie, de l’énergie et de l’environnement",WEU,DEEE,,,,1120724d75f14b37b9e5faef31dbe49e,André,Roggli,Hans Schär;Mathias Müller;Karin Berger-Sturm;Matthias Matti;Jan Remund;Hanspeter Steiner;Martin Egger;Johann Ulrich Grädel,0.0,,,,,,2023-11-27,,J,J,,,,2024-03-07,13.30–16.00,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (150 Ja, 0 Nein, 4 Enthaltungen)Ziffer 2: Annahme (151 Ja, 1 Nein, 3 Enthaltungen)Ziffer 3: Annahme (150 Ja, 2 Nein, 3 Enthaltungen)Ziffer 4: Annahme (152 Ja, 0 Nein, 3 Enthaltungen)Ziffer 4: Ablehnung der Abschreibung (3 Ja, 148 Nein, 4 Enthaltungen)","Chiffre 1 : adoption (150 oui, 0 non, 4 abstentions)Chiffre 2 : adoption (151 oui, 1 non, 3 abstentions)Chiffre 3 : adoption (150 oui, 2 non, 3 abstentions)Chiffre 4 : adoption (152 oui, 0 non, 3 abstentions)Chiffre 4 : rejet du classement (3 oui, 148 non, 4 abstentions)",2025-05-16 13:00
4cb0e629594b466d94bd9de4594e505c,Vorstoss-fr,Bekämpfung der Asiatischen Hornisse (Vespa velutina nigrithorax),Lutte contre le frelon asiatique (vespa velutina nigrithorax),Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/4cb0e629594b466d94bd9de4594e505c-332.pdf,d375eae3e9a84f5498cae7407f55da98,,2025-05-16 13:30,d375eae3e9a84f5498cae7407f55da98,2023.RRGR.331,Bekämpfung der Asiatischen Hornisse (Vespa velutina nigrithorax),Lutte contre le frelon asiatique (vespa velutina nigrithorax),Motion,Motion,241-2023,"WEU Wirtschafts-, Energie- und Umweltdirektion","DEEE Direction de l’économie, de l’énergie et de l’environnement",WEU,DEEE,,,,1120724d75f14b37b9e5faef31dbe49e,André,Roggli,Hans Schär;Mathias Müller;Karin Berger-Sturm;Matthias Matti;Jan Remund;Hanspeter Steiner;Martin Egger;Johann Ulrich Grädel,0.0,,,,,,2023-11-27,,J,J,,,,2024-03-07,13.30–16.00,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (150 Ja, 0 Nein, 4 Enthaltungen)Ziffer 2: Annahme (151 Ja, 1 Nein, 3 Enthaltungen)Ziffer 3: Annahme (150 Ja, 2 Nein, 3 Enthaltungen)Ziffer 4: Annahme (152 Ja, 0 Nein, 3 Enthaltungen)Ziffer 4: Ablehnung der Abschreibung (3 Ja, 148 Nein, 4 Enthaltungen)","Chiffre 1 : adoption (150 oui, 0 non, 4 abstentions)Chiffre 2 : adoption (151 oui, 1 non, 3 abstentions)Chiffre 3 : adoption (150 oui, 2 non, 3 abstentions)Chiffre 4 : adoption (152 oui, 0 non, 3 abstentions)Chiffre 4 : rejet du classement (3 oui, 148 non, 4 abstentions)",2025-05-16 13:00
594cd48015fe4e5ea9d85bc182a4c091,Vorstoss-de,Effizientere Verwaltung - Verbindliche Fristen für Behörden mit verbindlichen Konsequenzen bei Nichteinhaltung,Une administration plus efficace passe par des délais contraignants pour les autorités et des conséquences fortes s`ils ne sont pas respectés !,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/594cd48015fe4e5ea9d85bc182a4c091-332.pdf,263a6fec396847df984cb95e885e8e1f,,2025-05-16 13:30,263a6fec396847df984cb95e885e8e1f,2023.RRGR.363,Effizientere Verwaltung - Verbindliche Fristen für Behörden mit verbindlichen Konsequenzen bei Nichteinhaltung,Une administration plus efficace passe par des délais contraignants pour les autorités et des conséquences fortes s`ils ne sont pas respectés !,Motion,Motion,273-2023,DIJ Direktion für Inneres und Justiz,DIJ Direction de l’intérieur et de la justice,DIJ,DIJ,,,,1d6fd81da0c944c4954fc4da45c67972,Matthias,Matti,Barbara Josi;Andreas Hegg;Jakob Schwarz;Hans Schär;Simon Ryser;Jürg Rothenbühler;Patrick Freudiger,0.0,,,,,,2023-12-07,,N,,,,,2024-09-04,09.00–11.45,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (99 Ja, 50 Nein, 5 Enthaltungen)Ziffer 2: Annahme als Postulat (103 Ja, 48 Nein, 3 Enthaltungen)","Chiffre 1 : adoption (99 oui, 50 non, 5 abstentions)Chiffre 2 : adoption sous forme de postulat (103 oui, 48 non, 3 abstentions)",2025-05-16 13:00
b65b19e2bc5046beb62533b9ac78c7b1,Vorstoss-fr,Effizientere Verwaltung - Verbindliche Fristen für Behörden mit verbindlichen Konsequenzen bei Nichteinhaltung,Une administration plus efficace passe par des délais contraignants pour les autorités et des conséquences fortes s`ils ne sont pas respectés !,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/b65b19e2bc5046beb62533b9ac78c7b1-332.pdf,263a6fec396847df984cb95e885e8e1f,,2025-05-16 13:30,263a6fec396847df984cb95e885e8e1f,2023.RRGR.363,Effizientere Verwaltung - Verbindliche Fristen für Behörden mit verbindlichen Konsequenzen bei Nichteinhaltung,Une administration plus efficace passe par des délais contraignants pour les autorités et des conséquences fortes s`ils ne sont pas respectés !,Motion,Motion,273-2023,DIJ Direktion für Inneres und Justiz,DIJ Direction de l’intérieur et de la justice,DIJ,DIJ,,,,1d6fd81da0c944c4954fc4da45c67972,Matthias,Matti,Barbara Josi;Andreas Hegg;Jakob Schwarz;Hans Schär;Simon Ryser;Jürg Rothenbühler;Patrick Freudiger,0.0,,,,,,2023-12-07,,N,,,,,2024-09-04,09.00–11.45,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (99 Ja, 50 Nein, 5 Enthaltungen)Ziffer 2: Annahme als Postulat (103 Ja, 48 Nein, 3 Enthaltungen)","Chiffre 1 : adoption (99 oui, 50 non, 5 abstentions)Chiffre 2 : adoption sous forme de postulat (103 oui, 48 non, 3 abstentions)",2025-05-16 13:00
17e4a78bef084acc9a11c5bf66cc6108,Vorstoss-de,Keine Angebotsreduktion im Spital Zweisimmen ohne Klärung von gewissen Punkten,Pas de réduction de l’offre à l’hôpital de Zweisimmen avant d’avoir clarifié certains points,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/17e4a78bef084acc9a11c5bf66cc6108-332.pdf,0083e55775084091b5264af0c136dfea,,2025-05-16 13:30,0083e55775084091b5264af0c136dfea,2024.RRGR.35,Keine Angebotsreduktion im Spital Zweisimmen ohne Klärung von gewissen Punkten,Pas de réduction de l’offre à l’hôpital de Zweisimmen avant d’avoir clarifié certains points,Motion,Motion,016-2024,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,3bf1ad4343c1493a878ca11f68662f4d,Hans,Schär,Matthias Matti;Dominik Blatti;Andreas Hegg;Anne Speiser-Niess,0.0,,,,,,2024-03-04,,J,J,,,,2024-06-11,09.00–11.45,Annahme als Postulat,Adoption sous forme de postulat,,,2025-05-16 13:00
7c7fc5141892471ab96f7976df6bc09f,Vorstoss-fr,Keine Angebotsreduktion im Spital Zweisimmen ohne Klärung von gewissen Punkten,Pas de réduction de l’offre à l’hôpital de Zweisimmen avant d’avoir clarifié certains points,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/7c7fc5141892471ab96f7976df6bc09f-332.pdf,0083e55775084091b5264af0c136dfea,,2025-05-16 13:30,0083e55775084091b5264af0c136dfea,2024.RRGR.35,Keine Angebotsreduktion im Spital Zweisimmen ohne Klärung von gewissen Punkten,Pas de réduction de l’offre à l’hôpital de Zweisimmen avant d’avoir clarifié certains points,Motion,Motion,016-2024,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,3bf1ad4343c1493a878ca11f68662f4d,Hans,Schär,Matthias Matti;Dominik Blatti;Andreas Hegg;Anne Speiser-Niess,0.0,,,,,,2024-03-04,,J,J,,,,2024-06-11,09.00–11.45,Annahme als Postulat,Adoption sous forme de postulat,,,2025-05-16 13:00
ad65167e7ee74971b4b334c38e176dcc,Vorstoss-de,Der Kanton muss die medizinische Grundversorgung durchgängig sicherstellen — Abstriche in den peripheren Gebieten sind nicht tolerierbar,Le canton doit garantir les soins médicaux de base sur l`ensemble de son territoire - une réduction de l`offre dans les zones périphériques n`est pas acceptable,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/ad65167e7ee74971b4b334c38e176dcc-332.pdf,21a8fff2d20a49ca9a80696e3cd9e48f,,2025-05-16 13:30,21a8fff2d20a49ca9a80696e3cd9e48f,2024.RRGR.36,Der Kanton muss die medizinische Grundversorgung durchgängig sicherstellen — Abstriche in den peripheren Gebieten sind nicht tolerierbar,Le canton doit garantir les soins médicaux de base sur l`ensemble de son territoire - une réduction de l`offre dans les zones périphériques n`est pas acceptable,Motion,Motion,017-2024,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,1d6fd81da0c944c4954fc4da45c67972,Matthias,Matti,Dominik Blatti;Anne Speiser-Niess;Hans Schär,0.0,,,,,,2024-03-04,,J,J,,,,2024-06-11,09.00–11.45,Annahme als Postulat,Adoption sous forme de postulat,,,2025-05-16 13:00
a6b50047bdb24a449f8395ff90a9459b,Vorstoss-fr,Der Kanton muss die medizinische Grundversorgung durchgängig sicherstellen — Abstriche in den peripheren Gebieten sind nicht tolerierbar,Le canton doit garantir les soins médicaux de base sur l`ensemble de son territoire - une réduction de l`offre dans les zones périphériques n`est pas acceptable,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/a6b50047bdb24a449f8395ff90a9459b-332.pdf,21a8fff2d20a49ca9a80696e3cd9e48f,,2025-05-16 13:30,21a8fff2d20a49ca9a80696e3cd9e48f,2024.RRGR.36,Der Kanton muss die medizinische Grundversorgung durchgängig sicherstellen — Abstriche in den peripheren Gebieten sind nicht tolerierbar,Le canton doit garantir les soins médicaux de base sur l`ensemble de son territoire - une réduction de l`offre dans les zones périphériques n`est pas acceptable,Motion,Motion,017-2024,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,1d6fd81da0c944c4954fc4da45c67972,Matthias,Matti,Dominik Blatti;Anne Speiser-Niess;Hans Schär,0.0,,,,,,2024-03-04,,J,J,,,,2024-06-11,09.00–11.45,Annahme als Postulat,Adoption sous forme de postulat,,,2025-05-16 13:00
62cb3148676d4bc8a7b10c4c192d645d,Vorstoss-de,Akutstationäre Lösung für den Spitalstandort Zweisimmen,Une solution pour les soins hospitaliers aigus sur le site de Zweisimmen,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/62cb3148676d4bc8a7b10c4c192d645d-332.pdf,0cb31d827d4846cdbb77b5ba0061db4b,,2025-05-16 13:30,0cb31d827d4846cdbb77b5ba0061db4b,2024.RRGR.44,Akutstationäre Lösung für den Spitalstandort Zweisimmen,Une solution pour les soins hospitaliers aigus sur le site de Zweisimmen,Motion,Motion,024-2024,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,c12d2f5a55aa4e76bc755ca91008592c,Anne,Speiser-Niess,Hans Schär;Matthias Matti;Dominik Blatti,0.0,,,,,,2024-03-04,,J,J,,,,2024-06-11,09.00–11.45,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme als Postulat (106 Ja, 44 Nein, 1 Enthaltung)Ziffer 2: Annahme als Postulat (88 Ja, 61 Nein, 1 Enthaltung)Ziffer 3: Annahme als Postulat (151 Ja, 0 Nein, 1 Enthaltung)","Chiffre 1 : adoption sous forme de postulat (106 oui, 44 non, 1 abstention)Chiffre 2 : adoption sous forme de postulat (88 oui, 61 non, 1 abstention)Chiffre 3 : adoption sous forme de postulat (151 oui, 0 non, 1 abstention)",2025-05-16 13:00
